id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,day,trans,…,daycycle
34571037,cf708c73-a7f1-4ff2-9eb6-d0e9e808b733,2019-10-12 12:08:14 PM PDT,2019-10-12,2019-10-13 04:08:14 +0900,Pacific Time (US & Canada),1573615,excarpobro,Jagger Joyner,2019-10-19 15:35:05 +0900,2019-10-19 15:35:26 +0900,needs_id,,https://www.inaturalist.org/observations/34571037,https://static.inaturalist.org/photos/54422014/medium.jpeg,,,,0,0,false,2,"Santa Barbara, CA 93106, USA",34.41233445,-119.8421211,7,,,,7,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,hollyhocks,Alcea,hollyhocks,Plantae,62206,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Alcea,,,,,,,2019-10-12,2019-08-04,,216
34571045,43805a67-801f-4f98-bc5b-dcbe9c4cc797,2019-10-12 12:09:36 PM PDT,2019-10-12,2019-10-13 04:09:36 +0900,Pacific Time (US & Canada),1573615,excarpobro,Jagger Joyner,2019-10-19 15:35:27 +0900,2023-01-19 19:13:24 +0900,casual,,https://www.inaturalist.org/observations/34571045,https://static.inaturalist.org/photos/54422025/medium.jpeg,,,,0,0,true,2,"Santa Barbara, CA 93106, USA",34.4122893,-119.8420331,7,,,,7,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-12,2019-08-04,,216
35744790,7c5d03eb-a6ef-4cd8-9fcc-bacfa445c656,Sat Oct 12 2019 12:09:28 GMT-0700 (PDT),2019-10-12,2019-10-13 04:09:28 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-11-17 03:15:45 +0900,2020-01-08 23:37:09 +0900,casual,,https://www.inaturalist.org/observations/35744790,https://static.inaturalist.org/photos/56400027/medium.jpg,,,,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41173558,-119.8422404,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Dicotylédone,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,,,,,,,,,,,,,,2019-10-12,2019-08-04,,216
34589680,c24ed3b3-b79f-494a-91e4-da6f38763bd0,2019-10-19 10:15:19 AM PDT,2019-10-19,2019-10-20 02:15:19 +0900,Pacific Time (US & Canada),2358205,liuk-a-bug,Kristi Liu,2019-10-20 02:16:44 +0900,2020-04-25 10:12:05 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589680,https://inaturalist-open-data.s3.amazonaws.com/photos/54452148/medium.jpeg,,,"along pathway between UCEN, Storke Plaza, and Art Museum ",2,0,true,2,"Art Museum, Isla Vista, CA 93117, USA",34.41192805,-119.8483519,3,,,,3,,,false,gps,gps,,Santa Barbara,California,United States,California,Santa Barbara,Romarin,Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,,2019-10-19,2019-08-11,,223
34589689,d664d2ab-69fe-4ff7-80fc-2b3689d88f70,2019-10-19 10:15:42 AM PDT,2019-10-19,2019-10-20 02:15:42 +0900,Pacific Time (US & Canada),1445795,behmrachel,Rachel Behm,2019-10-20 02:16:53 +0900,2019-11-15 15:40:04 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/34589689,https://inaturalist-open-data.s3.amazonaws.com/photos/54452164/medium.jpeg,,,On ground,1,0,false,2,"Santa Barbara, CA 93106, USA",34.41195507,-119.8484129,6,,,,6,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,dandelions,Taraxacum,dandelions,Plantae,47603,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Taraxacum,,,,,,,2019-10-19,2019-08-11,,223
34589718,e9e85c83-fcb2-47f0-80cc-e5f29fb1da7d,2019-10-19 10:15:36 AM PDT,2019-10-19,2019-10-20 02:15:36 +0900,Pacific Time (US & Canada),2343836,josefloribundus,José M. Flores,2019-10-20 02:17:12 +0900,2020-02-25 06:21:48 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589718,https://inaturalist-open-data.s3.amazonaws.com/photos/54452199/medium.jpeg,,,,1,0,true,2,"Santa Barbara, CA 93106, USA",34.41185951,-119.8483833,9,,,,9,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Romarin,Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,,2019-10-19,2019-08-11,,223
34589823,6a7d798d-97a3-45bb-9ad0-85bcf86e76fd,Sat Oct 19 2019 10:18:58 GMT-0700 (PDT),2019-10-19,2019-10-20 02:18:58 +0900,Pacific Time (US & Canada),2377834,bioblitzbabe,,2019-10-20 02:19:28 +0900,2019-10-29 03:35:28 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589823,https://inaturalist-open-data.s3.amazonaws.com/photos/54452430/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41195473,-119.848334,16,,,,16,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Rosemary,Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,,2019-10-19,2019-08-11,,223
34589887,dd2ac1a6-a922-4f73-82ca-0438785ea1f8,Sat Oct 19 2019 10:19:38 GMT-0700 (PDT),2019-10-19,2019-10-20 02:19:38 +0900,Pacific Time (US & Canada),2377834,bioblitzbabe,,2019-10-20 02:20:09 +0900,2019-10-29 03:35:29 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589887,https://inaturalist-open-data.s3.amazonaws.com/photos/54452452/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41195979,-119.8483389,24,,,,24,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Rosemary,Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,,2019-10-19,2019-08-11,,223
34589891,bd776953-d42f-4386-80ea-2a34a822cafd,Sat Oct 19 2019 10:19:45 GMT-0700 (PDT),2019-10-19,2019-10-20 02:19:45 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:20:11 +0900,2024-10-24 01:04:06 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589891,https://inaturalist-open-data.s3.amazonaws.com/photos/54452466/medium.jpg,,,,3,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41328162,-119.8480335,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common bird-of-paradise flower,Strelitzia reginae,common bird-of-paradise flower,Plantae,49143,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Strelitziaceae,,,,,Strelitzia,,Strelitzia reginae,,,,,2019-10-19,2019-08-11,,223
34589903,0ae30c65-059f-475c-a9a3-a00ab16897d1,Sat Oct 19 2019 10:19:53 GMT-0700 (PDT),2019-10-19,2019-10-20 02:19:53 +0900,Pacific Time (US & Canada),2318667,joseyj,Josey Jaramillo,2019-10-20 02:20:28 +0900,2019-10-20 02:24:07 +0900,casual,,https://www.inaturalist.org/observations/34589903,https://static.inaturalist.org/photos/54452779/medium.jpg,,,,0,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41332176,-119.8482613,9,,,,9,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2019-10-19,2019-08-11,,223
34589932,0c5beb66-48b7-4484-895e-57b3961d7d17,Sat Oct 19 2019 10:20:29 GMT-0700 (PDT),2019-10-19,2019-10-20 02:20:29 +0900,Pacific Time (US & Canada),2377834,bioblitzbabe,,2019-10-20 02:20:40 +0900,2025-01-13 08:33:46 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589932,https://inaturalist-open-data.s3.amazonaws.com/photos/54452509/medium.jpg,,,,0,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41202829,-119.848516,24,,,,24,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Plantae,plants,Plantae,47126,Plantae,,,,,,,,,,,,,,,,,,,,,,2019-10-19,2019-08-11,,223
34589982,b4aae126-1eab-4612-bebc-5da9ac0378f2,Sat Oct 19 2019 10:21:29 GMT-0700 (PDT),2019-10-19,2019-10-20 02:21:29 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:21:44 +0900,2019-11-15 15:39:04 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34589982,https://inaturalist-open-data.s3.amazonaws.com/photos/54452588/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41339591,-119.8479553,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Indian Hawthorn,Rhaphiolepis indica,Indian Hawthorn,Plantae,179305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Rhaphiolepis,,Rhaphiolepis indica,,,,,2019-10-19,2019-08-11,,223
34590067,5f0c8c24-fbac-4e45-b3b1-c510a6cdf0df,2019-10-19 10:21:48 AM PDT,2019-10-19,2019-10-20 02:21:48 +0900,Pacific Time (US & Canada),1573615,excarpobro,Jagger Joyner,2019-10-20 02:23:40 +0900,2024-02-19 17:51:44 +0900,casual,,https://www.inaturalist.org/observations/34590067,https://static.inaturalist.org/photos/54452776/medium.jpeg,,,,1,0,true,2,"Santa Barbara, CA 93106, USA",34.41108596,-119.8462715,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,blue potatobush,Lycianthes rantonnetii,blue potatobush,Plantae,339360,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Capsiceae,,Lycianthes,,Lycianthes rantonnetii,,,,,2019-10-19,2019-08-11,,223
34590135,985733ca-3510-440a-9131-59b7eec17b8e,2019-10-19 10:20:37 AM PDT,2019-10-19,2019-10-20 02:20:37 +0900,Pacific Time (US & Canada),2358205,liuk-a-bug,Kristi Liu,2019-10-20 02:24:21 +0900,2024-10-30 08:48:30 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/34590135,https://inaturalist-open-data.s3.amazonaws.com/photos/54452803/medium.jpeg,,,Along flower staircase in near Arts; With many bees. A metric -----ton of bees. ,0,0,false,2,"Art Museum, Isla Vista, CA 93117, USA",34.41175168,-119.8491958,9,,,,9,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Canary Islands Ivy,Hedera canariensis,Canary Islands Ivy,Plantae,64113,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Araliaceae,Aralioideae,,,,Hedera,,Hedera canariensis,,,,,2019-10-19,2019-08-11,,223
34590149,f2d3e8ed-ce25-45e3-907f-89e099fc7803,2019-10-19 10:23:16 AM PDT,2019-10-19,2019-10-20 02:23:16 +0900,Pacific Time (US & Canada),1445795,behmrachel,Rachel Behm,2019-10-20 02:24:42 +0900,2022-08-03 03:13:24 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/34590149,https://inaturalist-open-data.s3.amazonaws.com/photos/54452841/medium.jpeg,,,Plant with weird diseased leaves,2,0,false,2,"Isla Vista, CA 93117, USA",34.411662,-119.8493,4,,,,4,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Ngaio,Myoporum laetum,Ngaio,Plantae,63611,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Myoporeae,,Myoporum,,Myoporum laetum,,,,,2019-10-19,2019-08-11,,223
34590165,0d5604b4-b84a-436d-a408-3e3794d80c9a,Sat Oct 19 2019 10:24:57 GMT-0700 (PDT),2019-10-19,2019-10-20 02:24:57 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:25:05 +0900,2025-01-13 08:33:38 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590165,https://inaturalist-open-data.s3.amazonaws.com/photos/54452862/medium.jpg,,,,0,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41476287,-119.8473624,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Plantae,plants,Plantae,47126,Plantae,,,,,,,,,,,,,,,,,,,,,,2019-10-19,2019-08-11,,223
34590172,2379e04c-ee82-4e35-8f1e-7d57c60eaaaa,2019-10-19 10:24:02 AM PDT,2019-10-19,2019-10-20 02:24:02 +0900,Pacific Time (US & Canada),1573615,excarpobro,Jagger Joyner,2019-10-20 02:25:12 +0900,2025-01-13 08:33:32 +0900,casual,,https://www.inaturalist.org/observations/34590172,https://static.inaturalist.org/photos/54452873/medium.jpeg,,,,0,0,true,2,"Santa Barbara, CA 93106, USA",34.41051503,-119.8461612,6,,,,6,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,,,,,,,,,,,,,,,,,2019-10-19,2019-08-11,,223
34590226,b7c640fe-d48e-4902-b83c-759e6fd07611,Sat Oct 19 2019 10:25:41 GMT-0700 (PDT),2019-10-19,2019-10-20 02:25:41 +0900,Pacific Time (US & Canada),2318667,joseyj,Josey Jaramillo,2019-10-20 02:26:36 +0900,2020-06-26 06:16:27 +0900,casual,,https://www.inaturalist.org/observations/34590226,https://static.inaturalist.org/photos/54452997/medium.jpg,,,,3,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41473833,-119.8473283,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Paris Daisy,Euryops,True-eye Daisies,Plantae,84986,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Othonninae,Euryops,,,,,,,2019-10-19,2019-08-11,,223
34590234,2950d859-4a28-4b3e-8243-913ce4f2134b,Sat Oct 19 2019 10:26:32 GMT-0700 (PDT),2019-10-19,2019-10-20 02:26:32 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:26:47 +0900,2019-11-15 15:30:09 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590234,https://inaturalist-open-data.s3.amazonaws.com/photos/54452994/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41533632,-119.8473568,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Eschscholzieae,,Eschscholzia,,Eschscholzia californica,,,,,2019-10-19,2019-08-11,,223
34590244,d7097437-9443-4a39-9c24-11347c70b77f,2019-10-19 10:20:22 AM PDT,2019-10-19,2019-10-20 02:20:22 +0900,Pacific Time (US & Canada),924892,katekathrynkat,Kate Culhane,2019-10-20 02:27:01 +0900,2020-02-21 02:34:10 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590244,https://inaturalist-open-data.s3.amazonaws.com/photos/54453022/medium.jpeg,,,,1,0,true,2,"Santa Barbara County, US-CA, US",34.4133836,-119.8481723,21,,,,21,,,false,gps,gps,,Santa Barbara,California,United States,California,Santa Barbara,Mexican Bush Sage,Salvia leucantha,Mexican Bush Sage,Plantae,120488,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia leucantha,,,,,2019-10-19,2019-08-11,,223
34590246,1595071b-51c2-4235-b581-0542a560945f,2019-10-19 10:26:22 AM PDT,2019-10-19,2019-10-20 02:26:22 +0900,Pacific Time (US & Canada),1445795,behmrachel,Rachel Behm,2019-10-20 02:27:03 +0900,2020-11-30 05:36:16 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/34590246,https://inaturalist-open-data.s3.amazonaws.com/photos/54453027/medium.jpeg,,,On bank of lagoon,2,0,false,2,"Art Museum, Isla Vista, CA 93117, USA",34.41156907,-119.8495429,11,,,,11,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Coastal Goldenbush,Isocoma menziesii,Coastal Goldenbush,Plantae,77511,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Machaerantherinae,Isocoma,,Isocoma menziesii,,,,,2019-10-19,2019-08-11,,223
34590263,1fb90602-8a16-4947-aaf9-49c6497f73a3,2019-10-19 10:24:14 AM PDT,2019-10-19,2019-10-20 02:24:14 +0900,Pacific Time (US & Canada),2343836,josefloribundus,José M. Flores,2019-10-20 02:27:17 +0900,2024-02-19 15:29:49 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590263,https://inaturalist-open-data.s3.amazonaws.com/photos/54453058/medium.jpeg,,,,2,0,true,2,"Art Museum, Isla Vista, CA 93117, USA",34.41156283,-119.8493587,12,,,,12,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Rhus,,Rhus integrifolia,,,,,2019-10-19,2019-08-11,,223
34590297,d3fe2699-fbac-4803-9511-84289979aecc,Sat Oct 19 2019 10:27:43 GMT-0700 (PDT),2019-10-19,2019-10-20 02:27:43 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:28:13 +0900,2020-02-21 02:32:24 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590297,https://inaturalist-open-data.s3.amazonaws.com/photos/54453147/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41521604,-119.8474426,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Geraniums,Pelargonium,geraniums and storksbills,Plantae,72281,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,,,Pelargonium,,,,,,,2019-10-19,2019-08-11,,223
34590302,0ebb4c09-5c7d-4957-a3d6-7815787af662,2019-10-19 10:26:03 AM PDT,2019-10-19,2019-10-20 02:26:03 +0900,Pacific Time (US & Canada),2358205,liuk-a-bug,Kristi Liu,2019-10-20 02:28:17 +0900,2020-11-30 05:36:14 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/34590302,https://inaturalist-open-data.s3.amazonaws.com/photos/54453140/medium.jpeg,,,UCSB Campus Lagoon ,2,0,false,2,"Art Museum, Isla Vista, CA 93117, USA",34.41145985,-119.8494788,4,,,,4,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Coastal Goldenbush,Isocoma menziesii,Coastal Goldenbush,Plantae,77511,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Machaerantherinae,Isocoma,,Isocoma menziesii,,,,,2019-10-19,2019-08-11,,223
34590308,07d83325-0995-4b61-95c6-918991c18774,2019-10-19 10:27:23 AM PDT,2019-10-19,2019-10-20 02:27:23 +0900,Pacific Time (US & Canada),1445795,behmrachel,Rachel Behm,2019-10-20 02:28:22 +0900,2024-12-30 06:23:05 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/34590308,https://inaturalist-open-data.s3.amazonaws.com/photos/54453156/medium.jpeg,,,On bank of lagoon,2,0,false,2,"Art Museum, Isla Vista, CA 93117, USA",34.41149124,-119.8496824,8,,,,8,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Cuscuta sect. Californicae,Californicae,Cuscuta sect. Californicae,Plantae,1598162,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,,,Cuscuteae,,Cuscuta,,,,,,,2019-10-19,2019-08-11,,223
34590329,43593646-9d20-4ae6-9fe2-c9835d80b654,2019-10-19 10:26:11 AM PDT,2019-10-19,2019-10-20 02:26:11 +0900,Pacific Time (US & Canada),924892,katekathrynkat,Kate Culhane,2019-10-20 02:28:42 +0900,2020-02-21 02:32:34 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590329,https://inaturalist-open-data.s3.amazonaws.com/photos/54453192/medium.jpeg,,,,1,0,true,2,"Santa Barbara County, US-CA, US",34.4149572,-119.8480528,48,,,,48,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,agapanthus,Agapanthus,agapanthus,Plantae,56020,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Agapanthoideae,,,,Agapanthus,,,,,,,2019-10-19,2019-08-11,,223
34590362,a7fb80d6-2e1a-4cbe-9cf3-ba82212c28a2,Sat Oct 19 2019 10:28:16 GMT-0700 (PDT),2019-10-19,2019-10-20 02:28:16 +0900,Pacific Time (US & Canada),2318667,joseyj,Josey Jaramillo,2019-10-20 02:29:18 +0900,2024-05-20 23:55:22 +0900,casual,,https://www.inaturalist.org/observations/34590362,https://static.inaturalist.org/photos/54453286/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41525333,-119.8471917,6,,,,6,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Spathodea,Spathodea campanulata,African tulip tree,Plantae,126566,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Bignoniaceae,,,Tecomeae,,Spathodea,,Spathodea campanulata,,,,,2019-10-19,2019-08-11,,223
34590376,0c261c9f-1a63-4d18-91cb-716bd2594378,Sat Oct 19 2019 10:28:58 GMT-0700 (PDT),2019-10-19,2019-10-20 02:28:58 +0900,Pacific Time (US & Canada),2032798,laurenaceae,Lauren Harris,2019-10-20 02:29:32 +0900,2019-11-09 06:37:36 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/34590376,https://inaturalist-open-data.s3.amazonaws.com/photos/54453266/medium.jpg,,,,1,0,true,3,"University of California, Santa Barbara, Goleta, CA, US",34.41528523,-119.8470812,5,,,,5,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Pride of Madeira,Echium candicans,Pride of Madeira,Plantae,57723,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Lithospermeae,,Echium,,Echium candicans,,,,,2019-10-19,2019-08-11,,223
34590398,ecc9a95f-3402-4008-82ab-bfdd970370c5,2019-10-19 10:28:35 AM PDT,2019-10-19,2019-10-20 02:28:35 +0900,Pacific Time (US & Canada),1573615,excarpobro,Jagger Joyner,2019-10-20 02:29:49 +0900,2021-07-07 11:00:00 +0900,casual,,https://www.inaturalist.org/observations/34590398,https://static.inaturalist.org/photos/54453301/medium.jpeg,,,,1,0,true,2,"Santa Barbara, CA 93106, USA",34.409358,-119.8454295,6,,,,6,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Hemerocallis × hybrids,Hemerocallis,daylilies,Plantae,82826,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Hemerocallidoideae,,,,Hemerocallis,,,,,,,2019-10-19,2019-08-11,,223
34590459,a101a56d-1152-4b99-9aae-d879b46c1dff,2019-10-19 10:28:58 AM PDT,2019-10-19,2019-10-20 02:28:58 +0900,Pacific Time (US & Canada),1445795,behmrachel,Rachel Behm,2019-10-20 02:30:43 +0900,2021-04-20 04:59:37 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/34590459,https://inaturalist-open-data.s3.amazonaws.com/photos/54453414/medium.jpeg,,,"On bank of Lagoon, sidewalk side",1,0,false,2,"Art Museum, Isla Vista, CA 93117, USA",34.41144761,-119.8500833,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Annual saltmarsh aster,Symphyotrichum subulatum,annual saltmarsh aster,Plantae,64208,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,Symphyotrichum subulatum,,,,,2019-10-19,2019-08-11,,223
